total_area,living_area,kitchen_area,cityCenters_nearest,bedrooms,floors_total,ceiling_height,airports_nearest,floor,balcony,price_class
43.0,21.8,12.0,11072,1,12,3.2,30207,1,2,0.0
64.0,42.0,12.0,2277,2,5,3.5,19526,5,0,1.0
37.9,17.9,9.8,11703,1,14,2.65,41570,13,2,0.0
55.4,32.0,6.0,10915,3,5,2.51,11282,3,0,1.0
98.0,57.0,14.0,3677,3,6,2.85,24110,2,0,1.0
79.0,54.0,9.5,8381,3,7,3.0,11477,7,0,1.0
52.0,34.0,9.0,10973,2,12,2.6,30109,6,0,0.0
44.0,26.2,6.0,11393,2,7,2.6,41210,6,1,0.0
31.1,17.1,5.5,14812,1,5,2.5,42308,5,0,0.0
67.7,43.0,8.0,12646,3,9,2.6,26725,5,2,1.0
44.0,29.5,7.0,10716,2,5,2.5,35809,3,0,0.0
38.9,20.3,10.2,11578,1,16,2.65,29151,16,2,0.0
62.0,40.0,6.4,15303,3,9,2.5,50697,3,1,0.0
54.0,40.0,10.0,14024,2,18,2.75,34155,14,0,1.0
37.3,19.22,8.66,16464,1,15,2.5,52239,8,0,0.0
65.0,20.0,18.0,4306,2,10,3.0,31121,2,0,1.0
81.5,59.0,8.1,3137,3,3,2.85,23595,2,0,1.0
56.0,27.2,9.2,21614,2,18,2.65,42298,8,0,0.0
30.61,15.4,8.1,11504,1,9,2.5,40336,2,0,0.0
42.0,26.0,6.0,11790,2,5,2.55,16684,1,0,0.0
33.0,16.0,9.0,12066,1,15,2.78,27583,15,1,0.0
31.0,17.9,6.3,10893,1,9,2.55,15087,8,0,0.0
78.1,56.5,11.2,2945,3,6,3.3,23404,4,0,1.0
64.3,48.8,6.0,2009,2,7,3.75,21399,3,0,1.0
58.0,38.4,6.0,14104,3,5,2.6,13086,5,1,0.0
64.0,40.3,9.0,9626,2,5,2.9,10623,1,0,1.0
73.0,49.0,6.0,15726,4,9,2.5,49725,1,0,1.0
87.6,50.0,11.3,2115,2,4,3.3,19933,4,0,1.0
40.0,20.9,8.2,11532,1,16,2.7,9413,7,0,0.0
41.6,16.4,11.9,15884,1,17,2.85,17088,11,2,0.0
70.0,49.0,9.0,4321,3,6,3.07,30491,4,0,1.0
66.2,42.3,8.4,16209,3,9,2.65,50881,3,5,1.0
59.0,40.0,5.0,9324,3,5,2.6,40065,5,1,0.0
99.0,53.0,15.0,8279,3,12,2.6,31367,2,0,1.0
97.4,36.3,31.7,11096,2,8,3.0,39393,2,0,1.0
45.0,20.5,11.5,22010,1,10,2.65,18585,7,1,0.0
57.8,37.3,8.3,8504,2,7,3.1,11601,7,0,1.0
58.6,43.4,5.7,15245,3,5,2.55,18857,2,1,0.0
46.9,28.3,7.9,6337,2,5,3.0,31037,5,1,1.0
280.0,195.0,22.0,4725,7,6,4.4,32534,5,1,1.0
40.4,18.6,11.3,16231,1,10,2.6,24850,2,0,0.0
32.5,17.5,6.3,16536,1,12,2.5,45445,7,0,0.0
46.2,29.8,6.8,13597,2,5,2.57,21651,2,0,0.0
120.0,53.0,20.0,10647,2,16,2.5,36897,4,0,1.0
38.8,21.0,9.0,12870,1,12,2.7,37348,9,1,1.0
60.0,32.0,12.0,16267,2,10,2.5,35966,4,0,1.0
47.0,24.0,8.0,2144,2,5,2.5,23099,3,0,1.0
59.1,37.9,7.0,13062,3,9,2.55,31803,6,1,0.0
46.0,18.0,17.8,16845,1,9,2.5,45416,9,2,0.0
51.0,29.2,8.1,12738,2,16,2.6,29906,11,0,0.0
126.3,89.5,13.1,3191,5,3,3.03,24397,3,0,1.0
38.8,18.2,9.7,15443,1,17,2.5,16441,9,1,0.0
65.3,47.0,6.3,10185,3,9,2.59,35667,7,0,0.0
36.0,16.0,10.0,4489,1,25,2.8,19424,6,2,0.0
42.3,16.4,12.9,9315,1,16,2.8,42948,9,0,0.0
52.0,31.0,7.2,11312,2,16,2.6,32181,3,1,0.0
35.6,17.6,9.2,9551,1,16,2.7,41935,3,2,0.0
45.0,29.3,8.3,8081,2,9,2.5,14792,3,0,0.0
47.0,28.0,7.0,10885,2,9,2.55,33013,1,0,0.0
44.1,27.3,7.0,11677,2,9,2.6,27869,9,0,0.0
39.0,20.0,10.3,16659,1,12,2.6,16060,3,2,0.0
53.4,29.3,7.0,13214,2,16,2.5,50740,16,5,1.0
40.4,22.9,5.9,9343,2,2,4.0,27189,1,0,0.0
30.0,15.0,6.5,11920,1,9,2.5,27855,1,0,0.0
34.9,17.5,7.5,13165,1,10,2.56,34592,10,2,0.0
81.2,47.1,11.3,16540,3,17,2.65,36238,3,0,1.0
37.0,17.9,7.4,12474,1,9,2.56,33546,3,1,0.0
45.8,29.3,6.1,17695,2,9,2.54,18692,4,0,0.0
74.7,38.4,14.3,15091,2,12,2.75,13839,2,4,1.0
59.0,40.0,7.0,15200,3,9,2.55,16660,5,2,0.0
64.5,32.9,15.1,15142,2,25,2.78,16346,15,2,1.0
29.3,15.0,9.0,15598,1,22,2.85,52480,5,0,0.0
37.0,19.0,8.0,7518,1,12,2.5,31379,4,2,0.0
235.0,140.0,50.0,1328,5,5,4.9,22777,5,0,1.0
87.0,63.0,8.0,1162,3,5,3.0,20508,5,0,1.0
40.0,15.0,11.0,16689,1,16,3.3,49803,16,1,0.0
30.0,16.0,7.0,12038,1,9,2.5,27555,8,0,0.0
72.0,48.5,9.0,16209,3,9,2.7,50881,1,0,1.0
43.0,27.0,8.3,12925,2,9,2.5,11021,4,0,0.0
60.16,46.4,7.2,13413,4,5,2.65,14872,4,3,0.0
79.7,46.0,15.0,11895,3,12,2.7,35864,5,0,1.0
116.0,69.8,10.6,13667,5,9,2.6,13772,8,0,1.0
58.8,31.9,12.2,17501,2,21,2.8,21928,5,0,0.0
163.4,119.5,10.0,5493,5,5,3.5,26791,2,0,1.0
67.5,44.6,8.3,1327,2,3,3.2,21687,1,0,1.0
44.1,17.3,13.0,9963,1,17,2.7,37491,5,2,1.0
33.4,17.5,7.8,16285,1,9,2.55,50957,9,1,0.0
50.0,33.0,8.2,11015,2,7,2.5,9548,5,1,1.0
60.0,31.9,8.8,4262,2,6,2.5,19507,1,0,0.0
65.0,43.4,6.3,11537,3,9,2.5,12815,8,0,0.0
41.5,27.0,5.5,18261,2,5,2.5,19258,2,0,0.0
150.0,95.0,13.6,4091,5,3,3.4,25277,3,1,1.0
49.4,30.2,7.2,10325,2,12,2.65,35759,11,2,1.0
85.0,56.0,15.0,3424,4,4,3.0,22775,3,1,1.0
54.0,27.8,12.0,19485,2,12,2.75,20483,7,2,0.0
44.0,30.0,5.2,17291,2,4,2.5,18288,3,2,0.0
43.5,25.0,9.4,10278,1,5,3.0,10527,4,0,1.0
72.3,47.5,10.0,2552,3,5,3.4,23010,2,0,1.0
49.0,35.0,7.1,16830,3,5,2.5,47440,3,1,0.0
51.2,32.8,6.9,14919,2,12,2.5,51504,6,1,0.0
57.9,36.9,5.5,9811,3,5,2.5,16148,3,1,0.0
67.4,40.2,8.2,12099,3,12,2.67,36706,9,1,1.0
63.6,43.7,7.1,17274,3,9,2.5,22903,1,0,0.0
97.9,57.7,14.7,12621,3,16,2.75,14069,3,1,1.0
29.0,15.0,6.5,14034,1,9,2.6,15238,1,2,0.0
65.8,46.4,6.4,17371,3,9,2.5,45133,9,2,0.0
31.0,19.0,5.5,7990,1,5,2.5,15109,1,0,0.0
33.6,17.9,7.3,14515,1,16,2.55,21297,6,0,0.0
100.0,60.0,12.0,5135,3,5,3.1,24567,5,0,1.0
32.6,18.0,6.3,16829,1,9,2.5,51586,3,0,0.0
45.0,27.0,10.0,15610,2,16,2.7,49905,16,0,1.0
40.0,18.0,11.0,14657,1,24,2.75,37781,24,2,0.0
32.2,19.0,6.5,14856,1,9,2.65,46240,5,2,0.0
57.4,37.5,5.6,392,1,6,4.25,21990,3,0,1.0
97.4,59.9,20.8,1906,3,5,2.5,23803,4,0,1.0
39.4,18.2,10.0,10006,1,10,2.6,13214,3,0,0.0
45.5,20.1,12.5,15363,1,11,2.7,51340,3,0,1.0
85.0,48.2,8.2,1826,2,4,3.2,21711,4,0,1.0
115.1,78.6,12.0,4677,4,5,3.0,24414,5,0,1.0
49.0,25.8,11.5,3004,1,5,2.68,23462,1,0,0.0
81.4,55.7,9.8,4418,2,5,3.33,24851,5,0,1.0
61.5,40.9,8.4,4459,3,6,2.84,25666,2,0,1.0
31.4,18.0,8.0,15254,1,11,2.8,14482,4,0,0.0
51.1,30.6,8.4,14714,2,10,2.57,39430,1,0,0.0
57.5,39.4,6.1,13195,3,10,2.6,36280,4,0,0.0
33.9,14.4,9.3,8370,1,14,2.75,37412,8,2,0.0
46.8,30.5,5.7,13951,2,5,2.5,44371,1,2,0.0
65.6,43.1,8.3,15387,3,10,2.7,47242,2,0,1.0
55.0,17.5,10.9,15753,1,17,2.8,35451,7,1,0.0
64.0,56.0,8.0,13041,3,12,2.5,12497,12,2,1.0
53.0,29.0,9.4,13914,2,10,2.5,29889,1,2,1.0
118.9,82.4,11.5,4950,4,6,3.4,26248,2,0,1.0
54.8,28.0,8.9,13994,2,12,2.64,34126,9,0,1.0
30.0,18.0,6.2,10949,1,9,2.65,35891,1,0,0.0
50.0,31.0,8.0,5486,2,7,2.5,26784,3,1,1.0
86.0,53.0,10.2,13390,3,18,2.7,10129,1,0,1.0
38.24,17.87,9.91,12012,1,25,2.55,43254,1,0,0.0
92.0,48.9,10.3,14559,4,4,3.1,22971,3,1,1.0
57.0,37.0,7.0,17235,2,4,3.0,16909,2,0,0.0
74.49,56.86,6.82,13296,4,8,2.55,19495,5,2,1.0
44.8,20.7,10.2,12184,1,22,2.7,34071,3,0,0.0
49.5,27.5,8.7,6562,2,4,2.5,17256,3,0,0.0
108.0,51.0,25.0,16028,3,16,2.7,18863,8,0,1.0
89.0,60.0,14.5,13445,2,16,2.5,10069,11,0,1.0
42.0,28.0,6.0,14603,2,5,2.5,42099,3,1,0.0
45.2,29.7,6.9,16629,2,5,2.54,19441,2,0,0.0
35.0,17.0,10.0,13486,1,23,2.75,15377,11,2,0.0
33.0,17.5,6.3,16105,1,9,2.6,48125,7,0,0.0
28.0,15.0,6.0,23169,1,5,2.5,21457,5,1,0.0
67.0,33.0,11.4,16134,2,18,2.8,18428,3,2,1.0
57.2,29.8,11.6,16267,2,10,2.5,35966,1,0,0.0
56.9,39.0,6.4,16223,3,9,2.5,50895,4,0,0.0
98.0,53.4,12.0,15254,3,13,2.8,14482,1,0,1.0
154.0,102.0,11.0,4350,4,5,3.0,24783,3,0,1.0
43.4,20.3,11.0,14386,1,16,2.7,11794,15,0,0.0
67.0,34.0,14.0,9874,2,12,3.0,10318,6,0,1.0
51.5,25.0,5.8,4979,2,5,3.0,31887,3,0,1.0
27.0,14.6,6.1,10001,1,12,2.5,11538,12,0,0.0
31.5,16.8,5.5,12595,1,5,2.51,12683,4,0,0.0
44.1,20.8,15.2,11636,1,7,2.8,11869,7,1,0.0
150.9,98.2,23.9,2180,4,4,3.67,21204,3,0,1.0
52.0,30.0,9.0,15035,2,9,2.61,12444,6,2,0.0
43.0,19.0,8.0,13145,1,18,2.7,43269,12,1,0.0
184.0,96.6,20.3,4624,4,10,3.3,31532,10,1,1.0
32.0,20.0,6.0,8137,1,5,2.6,15255,2,1,0.0
49.3,37.3,5.3,12819,4,5,2.5,13040,4,0,0.0
147.0,63.0,29.0,14849,3,15,3.0,52388,13,5,1.0
41.7,17.9,10.4,16802,1,22,2.8,52212,22,0,0.0
45.0,32.0,6.0,14291,2,5,2.55,12927,2,0,0.0
29.3,15.3,7.2,16419,1,5,2.55,45156,1,0,0.0
70.6,35.38,15.35,10364,2,17,3.0,39140,12,0,1.0
63.8,42.0,10.0,14262,3,16,2.5,21456,7,0,1.0
37.2,18.0,10.3,12316,1,16,2.5,13520,6,1,0.0
73.0,50.0,10.0,4655,2,7,3.0,26781,2,2,1.0
50.0,33.0,7.0,15798,2,12,2.5,49961,2,0,0.0
37.1,20.0,10.0,20847,1,16,2.56,19135,10,1,0.0
40.19,17.8,11.0,12154,1,23,2.75,43397,23,1,0.0
65.3,42.1,8.9,16735,3,12,2.5,49065,3,1,1.0
90.0,62.0,12.0,6417,3,3,3.0,22143,3,0,1.0
44.4,30.0,6.5,17243,2,5,2.55,45005,3,0,0.0
152.5,95.1,16.5,2820,4,6,3.2,23278,4,0,1.0
38.0,18.5,8.6,10286,1,17,2.55,26113,11,2,0.0
54.0,30.0,8.2,9632,2,7,2.55,27726,6,0,0.0
58.0,36.6,7.9,9974,2,5,3.0,39136,2,0,1.0
102.0,55.4,11.8,2779,3,5,3.8,20173,4,1,1.0
52.0,18.0,20.0,16032,1,25,2.8,35730,14,0,1.0
58.0,39.0,6.2,15723,3,9,2.5,49861,2,0,0.0
44.0,20.0,11.0,15372,1,17,2.7,34273,4,1,0.0
32.0,21.0,7.0,2004,1,5,3.0,20644,1,0,0.0
74.0,48.9,6.3,13960,4,9,2.65,32300,2,2,1.0
60.1,42.8,6.2,17722,3,9,2.5,48962,8,1,0.0
75.0,47.0,9.0,12524,4,14,2.6,29693,9,1,1.0
29.0,15.5,7.0,14051,1,9,2.57,15511,3,0,0.0
30.7,15.0,6.0,10586,1,5,2.7,36271,2,1,0.0
41.9,29.9,5.3,13949,3,5,2.65,12708,4,0,0.0
91.0,57.0,12.0,14697,3,10,2.5,50747,5,2,1.0
92.8,63.9,12.7,12891,3,12,2.75,10950,9,0,1.0
72.0,48.0,7.2,12658,3,12,2.6,32066,1,0,1.0
100.1,57.5,14.4,6516,3,8,3.04,26318,4,0,1.0
45.5,30.6,6.4,7767,2,5,2.5,35651,3,0,0.0
39.2,17.6,11.1,14445,1,24,2.7,33367,10,1,0.0
42.6,28.0,6.0,10202,2,5,2.5,11732,2,0,0.0
44.2,28.2,6.0,15482,2,5,2.5,16479,4,0,0.0
53.0,22.3,12.5,12719,1,17,2.85,37197,10,2,1.0
64.5,41.5,7.5,12831,3,14,2.57,32322,5,2,1.0
39.1,15.8,8.5,16804,1,17,2.7,17390,6,1,0.0
60.4,33.6,12.2,11525,2,14,2.52,35396,12,0,1.0
62.0,32.7,13.6,8464,2,6,3.05,11964,6,0,1.0
97.2,47.6,18.5,14265,3,10,2.65,33101,3,0,1.0
41.0,31.0,5.5,12563,3,5,2.5,9504,5,0,0.0
52.6,30.2,8.0,12255,2,12,2.7,35884,9,0,1.0
43.5,11.6,20.0,11004,1,17,2.7,30139,17,0,1.0
65.4,33.7,10.54,8434,2,16,3.1,37407,4,0,1.0
103.1,66.7,13.0,10881,3,16,3.05,44245,15,0,1.0
41.0,25.0,9.0,14102,2,15,2.6,33003,1,1,0.0
105.0,31.1,51.0,3310,2,6,3.2,24980,2,0,1.0
40.5,18.6,10.8,14595,1,10,2.6,35305,9,0,0.0
65.0,42.0,10.0,11676,3,9,2.5,27853,7,0,0.0
72.0,35.8,14.0,12738,2,24,3.12,10663,23,0,1.0
44.0,28.0,5.6,9593,2,5,2.5,40334,4,1,0.0
68.4,37.2,14.0,16815,2,20,2.8,44299,9,1,1.0
67.6,44.1,9.0,3510,3,5,4.0,19800,2,0,1.0
80.3,57.9,8.1,6107,3,5,3.0,16655,4,0,1.0
70.0,44.0,8.0,12256,3,12,2.6,13460,12,2,1.0
33.0,19.0,7.0,15579,1,9,2.6,12988,5,0,0.0
48.8,37.0,5.4,11121,4,5,2.5,11993,4,0,0.0
54.6,33.1,8.0,8414,2,7,3.0,16093,3,0,1.0
79.0,37.0,30.0,3216,3,5,3.3,24886,2,1,1.0
34.0,17.0,7.0,16425,1,9,2.5,49587,2,0,0.0
144.0,79.5,20.0,4924,3,5,3.8,24705,3,0,1.0
69.0,32.0,8.5,15357,3,6,2.55,34313,1,2,0.0
117.2,65.0,14.3,3572,3,6,3.4,22630,4,0,1.0
56.7,34.1,9.6,9274,2,5,3.2,22800,5,0,1.0
60.0,40.0,7.0,11740,3,9,2.5,18021,1,0,0.0
32.0,19.0,6.0,23190,1,4,2.6,21478,1,0,0.0
36.0,18.0,9.0,22710,1,25,2.6,20998,14,0,0.0
30.0,15.5,7.2,10565,1,10,2.75,33010,2,0,0.0
63.9,37.7,10.5,8636,2,6,3.2,13849,5,0,1.0
162.2,101.0,21.1,423,5,5,3.6,21857,3,0,1.0
115.0,80.0,15.0,3029,5,6,3.45,21763,6,0,1.0
31.0,17.0,6.0,13619,1,5,2.9,11944,3,1,0.0
52.26,32.06,6.0,13648,2,3,2.8,43469,3,1,0.0
83.1,48.7,6.3,11403,4,9,2.6,32912,8,0,1.0
38.6,20.0,10.6,14156,1,18,2.64,33058,14,0,0.0
56.0,32.9,11.0,13958,2,13,2.7,32859,8,2,0.0
107.0,51.0,19.0,4922,2,5,3.0,24354,4,1,1.0
32.6,18.0,9.2,9700,1,24,2.8,44012,12,0,0.0
93.2,55.8,14.5,8672,3,20,2.8,39771,9,1,1.0
38.0,19.0,11.0,14798,1,10,2.65,33699,6,0,0.0
48.0,29.0,7.8,11619,2,9,2.5,32544,4,0,0.0
98.0,68.0,14.0,7701,3,6,2.5,15651,2,0,1.0
42.0,24.0,6.1,5749,2,5,2.7,30892,5,0,1.0
48.7,28.1,6.6,16502,2,12,2.5,49589,3,0,0.0
66.5,37.2,11.6,16992,2,17,2.7,20710,1,0,0.0
77.0,56.0,7.0,15200,4,9,2.5,16660,3,0,1.0
57.0,38.99,7.0,14657,3,9,2.5,50865,3,0,0.0
65.0,33.0,14.0,4125,2,5,3.13,23343,5,0,1.0
53.0,29.0,8.0,6201,2,12,2.5,30006,7,0,1.0
76.9,37.4,14.9,12526,2,15,2.7,13793,2,4,1.0
32.0,16.0,8.0,12144,1,9,2.5,24574,7,0,0.0
55.8,16.6,29.1,14691,1,16,2.76,33592,8,1,1.0
147.0,88.2,13.8,5332,4,8,3.0,24764,2,0,1.0
113.9,69.1,16.8,8256,3,14,2.75,37106,5,2,1.0
49.3,27.5,9.4,12147,2,9,2.6,26646,1,2,0.0
106.0,83.0,15.0,4350,3,5,2.5,23782,2,0,1.0
42.1,27.2,6.0,15278,2,5,2.5,42774,5,0,0.0
46.1,19.5,13.1,16722,1,14,2.8,17720,7,1,0.0
95.7,64.0,15.0,21342,4,12,2.65,19630,1,0,1.0
97.0,46.75,14.8,3646,2,4,3.07,24079,2,0,1.0
65.7,42.0,10.9,15292,3,16,2.75,51338,13,0,1.0
32.6,17.9,6.3,16877,1,9,2.55,51634,6,0,0.0
42.5,27.0,4.5,11182,2,5,2.5,12867,2,1,0.0
60.1,20.3,7.4,12363,2,14,2.6,27425,11,0,1.0
32.0,16.0,8.2,14774,1,9,2.6,47037,8,0,0.0
60.2,10.5,30.0,4213,2,5,3.6,23431,3,0,1.0
65.6,40.1,6.8,9290,3,5,3.15,22817,5,0,1.0
69.0,44.0,8.0,16672,3,12,2.6,14628,12,1,1.0
56.0,36.0,17.0,10939,2,12,2.4,26766,11,2,1.0
100.0,55.4,13.2,13114,3,15,2.75,37593,12,2,1.0
39.3,14.9,10.2,4768,1,14,3.0,19559,4,2,1.0
79.1,30.0,30.0,12032,2,9,2.5,40329,8,0,1.0
67.4,38.0,9.0,4844,2,19,2.8,19499,5,2,1.0
44.0,27.51,6.7,10876,2,9,2.6,29712,6,0,0.0
69.0,44.0,9.0,13667,3,10,2.8,13772,3,2,1.0
75.7,57.4,6.1,13949,4,10,2.5,29727,1,0,1.0
75.0,45.0,10.0,15838,3,9,2.6,13247,7,0,1.0
53.0,30.0,10.2,15814,2,25,2.7,17017,6,0,1.0
56.6,13.3,30.5,6555,1,7,2.97,33052,2,2,1.0
40.1,20.2,10.2,12433,1,16,2.7,35519,15,0,0.0
55.0,40.0,7.0,3872,2,5,2.8,24331,5,0,0.0
45.0,27.6,7.0,14624,2,9,2.45,16084,9,0,0.0
32.5,17.9,6.3,19131,1,9,2.5,20129,4,0,0.0
88.9,57.3,8.4,22619,4,9,2.55,20907,1,0,1.0
31.0,18.0,6.0,11415,1,5,2.6,39712,2,0,0.0
46.1,31.0,9.0,16357,2,9,2.5,13849,2,0,0.0
96.0,51.0,20.0,2318,2,3,2.6,22776,3,0,1.0
65.7,48.3,6.3,17214,3,9,2.5,48272,4,0,0.0
104.8,62.3,13.0,16655,3,15,2.6,48727,6,0,1.0
45.1,31.6,5.6,14607,2,5,2.5,44535,5,0,0.0
66.3,36.3,12.6,11777,2,10,2.8,36765,9,0,1.0
31.2,15.6,8.2,16431,1,9,2.5,46911,9,0,0.0
39.4,26.0,8.9,3555,2,6,3.16,24980,1,0,0.0
31.0,15.6,8.3,15470,1,9,2.5,42966,7,0,0.0
51.3,29.2,8.0,22275,2,12,2.65,20563,11,0,0.0
44.8,19.2,12.0,10450,1,16,2.5,36791,12,0,0.0
73.0,44.0,11.3,22571,3,15,2.7,20859,3,0,1.0
56.4,33.6,8.7,14211,2,14,2.75,19403,7,2,1.0
45.0,27.0,6.2,15010,2,9,2.55,42507,9,0,0.0
59.0,39.0,7.0,13251,3,9,2.7,18023,9,1,0.0
55.0,41.0,6.0,7283,3,5,2.5,28344,5,0,0.0
57.0,32.0,6.0,9089,3,9,2.5,35445,8,0,0.0
65.0,45.0,10.0,13679,3,9,2.58,18870,7,1,1.0
38.5,20.0,10.0,13238,1,16,2.7,36361,5,0,0.0
69.7,41.1,8.0,14390,3,9,2.6,51123,4,0,1.0
47.3,29.6,8.6,9632,2,7,2.5,27726,2,0,1.0
74.34,48.84,8.8,5794,3,5,3.2,29591,3,1,1.0
43.4,17.9,11.9,14806,1,22,2.6,35274,7,2,1.0
27.3,15.3,6.0,10042,1,12,2.55,11362,12,2,0.0
52.0,26.9,9.6,15684,2,11,2.6,49963,4,1,0.0
77.6,43.5,12.0,12551,2,16,2.75,10934,9,1,1.0
30.0,15.2,7.0,15838,1,9,2.6,13247,1,0,0.0
60.0,32.4,7.6,8729,2,3,3.15,36790,2,0,1.0
70.9,48.6,11.0,653,2,5,4.0,21902,2,0,1.0
44.9,31.0,5.0,12848,2,5,2.5,15066,3,1,0.0
85.2,48.48,10.2,20802,3,4,3.0,44870,3,2,1.0
40.0,17.5,12.2,9726,1,22,2.7,14136,20,2,1.0
101.9,71.0,11.9,3406,4,4,3.02,19310,3,0,1.0
89.5,52.9,12.1,14986,3,17,2.88,16190,13,5,1.0
44.6,27.3,7.2,14921,2,5,2.5,49096,3,1,0.0
60.0,44.0,6.0,15929,3,9,2.5,49585,6,0,0.0
45.8,26.9,6.3,14905,2,9,2.5,49080,3,1,0.0
56.1,30.8,11.9,18654,2,18,2.71,45929,13,2,1.0
73.0,44.1,11.0,11371,3,12,2.7,35340,10,1,1.0
69.2,39.9,9.1,3485,3,5,2.9,21523,4,0,1.0
30.5,19.5,5.5,8389,1,5,24.0,29686,1,0,0.0
41.0,20.3,9.3,6407,1,9,2.65,29035,6,2,0.0
31.3,17.4,5.6,15786,1,5,2.5,16784,2,0,0.0
38.0,30.0,7.78,12637,1,5,2.55,10541,4,0,0.0
36.0,19.7,7.2,7639,1,13,2.6,30267,8,0,0.0
45.8,28.0,7.1,15067,2,9,2.5,51662,7,0,0.0
58.4,38.8,7.4,13827,3,9,2.6,36913,1,0,0.0
61.1,43.6,7.0,11596,3,12,2.6,30289,10,0,1.0
33.5,20.1,8.0,4585,1,5,3.08,23319,1,0,0.0
137.0,90.0,12.0,1285,3,5,3.0,23832,4,0,1.0
40.4,11.0,19.9,4944,1,5,3.2,24538,5,0,0.0
58.0,38.0,15.0,10791,2,5,2.6,12321,5,1,0.0
69.5,46.0,8.0,14779,3,9,2.5,49948,2,0,1.0
117.0,58.0,14.0,5908,3,8,3.0,27206,2,2,1.0
172.0,123.0,14.0,3748,5,6,3.6,22480,6,1,1.0
75.0,55.0,8.0,7455,3,5,3.0,15493,4,0,1.0
34.5,24.0,8.8,15985,1,25,2.8,39141,20,1,0.0
36.5,19.5,8.9,14127,1,16,2.55,15331,2,0,0.0
90.0,63.5,8.0,11702,4,9,2.5,27725,1,0,1.0
29.2,15.0,7.0,12320,1,5,2.5,26765,2,1,0.0
38.0,20.0,10.2,14782,1,17,2.65,10823,4,0,0.0
67.3,35.0,16.6,5354,2,4,2.8,32262,4,0,1.0
42.2,18.0,11.2,15896,1,25,2.7,13305,10,0,1.0
28.9,15.0,6.6,12291,1,9,2.5,27107,4,0,0.0
38.0,19.0,9.5,16166,1,25,2.7,25408,4,2,0.0
53.2,34.7,5.6,17588,2,3,2.8,17708,2,0,0.0
88.0,46.5,14.6,15116,2,7,3.0,51465,2,0,1.0
91.9,65.7,10.0,4416,4,4,2.7,21628,3,0,1.0
81.2,56.0,9.0,7647,3,5,3.0,15619,1,0,1.0
154.9,89.11,21.3,8460,4,16,3.3,37434,3,0,1.0
46.25,31.0,7.2,13297,2,9,2.6,29555,2,2,0.0
69.0,42.0,8.0,16555,3,16,2.5,48717,10,0,1.0
133.0,72.0,17.7,3371,3,9,2.9,24796,4,1,1.0
56.5,38.0,7.0,15113,3,5,2.5,42609,4,0,1.0
42.1,28.0,7.0,10773,2,9,2.5,13889,2,0,0.0
248.0,166.7,25.3,3147,7,6,3.32,20074,2,0,1.0
30.0,14.4,8.0,12925,1,9,2.5,11021,3,1,0.0
55.0,32.7,9.9,11884,2,12,2.65,34270,8,2,1.0
37.0,22.0,7.2,8960,2,5,2.5,31882,5,0,0.0
32.0,18.0,5.4,16742,1,5,2.5,40941,2,1,0.0
75.0,50.0,10.0,8731,2,4,3.2,37499,1,1,1.0
44.0,27.8,7.4,12019,2,5,2.5,45383,2,0,0.0
33.1,17.5,7.5,15795,1,9,2.5,16793,8,1,0.0
45.3,28.0,6.5,12616,2,5,2.5,17794,2,0,0.0
32.3,16.4,8.77,10561,1,9,2.55,12646,4,1,0.0
45.0,19.5,12.2,15853,1,24,2.7,35847,8,1,0.0
72.0,46.0,8.0,16779,3,9,2.5,48941,7,2,0.0
297.5,181.8,21.9,1229,6,4,3.14,20630,2,0,1.0
77.0,45.5,10.1,16512,3,14,2.7,49834,12,0,1.0
55.0,33.0,8.0,15814,2,25,2.65,17017,3,0,0.0
57.0,32.0,8.0,2119,2,6,3.2,20465,4,0,1.0
78.7,48.5,10.8,17071,3,10,2.56,13866,1,0,1.0
163.0,90.0,28.0,2164,6,5,3.2,23851,5,1,1.0
118.0,76.4,13.0,4503,5,5,2.8,22481,1,0,1.0
36.9,18.6,9.3,16030,1,16,2.5,46161,10,0,0.0
38.0,17.0,11.0,13841,1,18,2.77,7659,16,2,0.0
59.0,39.0,6.3,11171,3,9,2.5,17845,3,0,0.0
128.0,86.0,17.0,4893,4,7,3.4,26191,4,0,1.0
34.1,19.0,6.4,8340,1,5,2.5,27361,4,1,0.0
50.0,29.0,6.3,12921,2,9,2.55,14125,4,0,0.0
98.0,51.7,12.0,5408,4,6,3.0,21633,5,0,1.0
34.1,20.7,6.0,11067,1,9,2.54,16658,9,1,0.0
42.0,30.1,5.4,13538,3,5,2.5,14741,3,0,0.0
62.44,31.81,13.0,17405,2,23,2.75,22077,10,1,1.0
69.0,64.0,25.0,15610,2,3,4.5,40326,3,0,1.0
49.0,25.0,12.0,15955,1,12,2.7,18615,6,0,0.0
46.32,30.0,6.1,14570,2,9,2.6,13491,6,0,0.0
44.1,26.7,7.0,6901,2,9,2.59,29917,8,0,0.0
40.6,18.1,9.0,5955,1,9,2.75,24329,5,2,0.0
168.0,84.1,32.1,4595,4,6,3.6,24027,6,0,1.0
84.2,54.0,9.0,2682,4,5,3.1,19608,3,0,1.0
85.0,53.6,10.9,4937,3,4,2.78,22070,4,0,1.0
62.1,39.5,10.0,15743,3,9,2.6,48374,3,0,0.0
54.6,37.0,6.0,10871,3,5,2.5,11239,4,1,1.0
83.2,58.0,10.0,8807,2,4,2.75,37637,2,0,1.0
33.0,17.7,6.2,19706,1,9,2.5,46135,9,0,0.0
